trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_distance_traveled
1759831,10:46:00,10:46:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759831,10:49:00,10:49:00,A30-1,12,Berryessa,,,107732.6
1759831,10:53:00,10:53:00,A40-1,13,Berryessa,,,123393.5
1759831,10:57:00,10:57:00,A50-1,14,Berryessa,,,136882.8
1759831,11:01:00,11:01:00,A60-1,15,Berryessa,,,152011.9
1759831,11:05:00,11:06:00,A70-1,16,Berryessa,,,167554.6
1759831,11:11:00,11:11:00,A80-1,18,Berryessa,,,187365.2
1759831,11:15:00,11:15:00,A90-1,19,Berryessa,,,204302.8
1759831,11:21:00,11:22:00,S20-1,20,Berryessa,,,228782.1
1759831,11:29:00,11:29:00,S40-1,21,Berryessa,,,265122.7
1759831,11:34:00,11:34:00,S50-1,22,Berryessa,,,281108.1
1759832,10:31:00,10:31:00,M90-2,0,,,,0.0
1759832,10:34:00,10:34:00,M80-2,1,,,,9283.2
1759832,10:36:00,10:37:00,M70-2,2,,,,15416.3
1759832,10:39:00,10:39:00,M60-2,3,,,,24162.8
1759832,10:41:00,10:42:00,M50-2,4,,,,28860.9
1759832,10:44:00,10:44:00,M40-2,5,,,,34751.1
1759832,10:45:00,10:46:00,M30-2,6,,,,37569.9
1759832,10:47:00,10:47:00,M20-2,7,,,,39947.0
1759832,10:48:00,10:49:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759832,10:56:00,10:56:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759832,11:01:00,11:02:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759832,11:06:00,11:06:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759832,11:09:00,11:09:00,A30-1,12,Berryessa,,,107732.6
1759832,11:13:00,11:13:00,A40-1,13,Berryessa,,,123393.5
1759832,11:17:00,11:17:00,A50-1,14,Berryessa,,,136882.8
1759832,11:21:00,11:21:00,A60-1,15,Berryessa,,,152011.9
1759832,11:25:00,11:26:00,A70-1,16,Berryessa,,,167554.6
1759832,11:31:00,11:31:00,A80-1,18,Berryessa,,,187365.2
1759832,11:35:00,11:35:00,A90-1,19,Berryessa,,,204302.8
1759832,11:41:00,11:42:00,S20-1,20,Berryessa,,,228782.1
1759832,11:49:00,11:49:00,S40-1,21,Berryessa,,,265122.7
1759832,11:54:00,11:54:00,S50-1,22,Berryessa,,,281108.1
1759833,10:51:00,10:51:00,M90-2,0,,,,0.0
1759833,10:54:00,10:54:00,M80-2,1,,,,9283.2
1759833,10:56:00,10:57:00,M70-2,2,,,,15416.3
1759833,10:59:00,10:59:00,M60-2,3,,,,24162.8
1759833,11:01:00,11:02:00,M50-2,4,,,,28860.9
1759833,11:04:00,11:04:00,M40-2,5,,,,34751.1
1759833,11:05:00,11:06:00,M30-2,6,,,,37569.9
1759833,11:07:00,11:07:00,M20-2,7,,,,39947.0
1759833,11:08:00,11:09:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759833,11:16:00,11:16:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759833,11:21:00,11:22:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759833,11:26:00,11:26:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759833,11:29:00,11:29:00,A30-1,12,Berryessa,,,107732.6
1759833,11:33:00,11:33:00,A40-1,13,Berryessa,,,123393.5
1759833,11:37:00,11:37:00,A50-1,14,Berryessa,,,136882.8
1759833,11:41:00,11:41:00,A60-1,15,Berryessa,,,152011.9
1759833,11:45:00,11:46:00,A70-1,16,Berryessa,,,167554.6
1759833,11:51:00,11:51:00,A80-1,18,Berryessa,,,187365.2
1759833,11:55:00,11:55:00,A90-1,19,Berryessa,,,204302.8
1759833,12:01:00,12:02:00,S20-1,20,Berryessa,,,228782.1
1759833,12:09:00,12:09:00,S40-1,21,Berryessa,,,265122.7
1759833,12:14:00,12:14:00,S50-1,22,Berryessa,,,281108.1
1759834,11:11:00,11:11:00,M90-2,0,,,,0.0
1759834,11:14:00,11:14:00,M80-2,1,,,,9283.2
1759834,11:16:00,11:17:00,M70-2,2,,,,15416.3
1759834,11:19:00,11:19:00,M60-2,3,,,,24162.8
1759834,11:21:00,11:22:00,M50-2,4,,,,28860.9
1759834,11:24:00,11:24:00,M40-2,5,,,,34751.1
1759834,11:25:00,11:26:00,M30-2,6,,,,37569.9
1759834,11:27:00,11:27:00,M20-2,7,,,,39947.0
1759834,11:28:00,11:29:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759834,11:36:00,11:36:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759834,11:41:00,11:42:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759834,11:46:00,11:46:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759834,11:49:00,11:49:00,A30-1,12,Berryessa,,,107732.6
1759834,11:53:00,11:53:00,A40-1,13,Berryessa,,,123393.5
1759834,11:57:00,11:57:00,A50-1,14,Berryessa,,,136882.8
1759834,12:01:00,12:01:00,A60-1,15,Berryessa,,,152011.9
1759834,12:05:00,12:06:00,A70-1,16,Berryessa,,,167554.6
1759834,12:11:00,12:11:00,A80-1,18,Berryessa,,,187365.2
1759834,12:15:00,12:15:00,A90-1,19,Berryessa,,,204302.8
1759834,12:21:00,12:22:00,S20-1,20,Berryessa,,,228782.1
1759834,12:29:00,12:29:00,S40-1,21,Berryessa,,,265122.7
1759834,12:34:00,12:34:00,S50-1,22,Berryessa,,,281108.1
1759835,11:31:00,11:31:00,M90-2,0,,,,0.0
1759835,11:34:00,11:34:00,M80-2,1,,,,9283.2
1759835,11:36:00,11:37:00,M70-2,2,,,,15416.3
1759835,11:39:00,11:39:00,M60-2,3,,,,24162.8
1759835,11:41:00,11:42:00,M50-2,4,,,,28860.9
1759835,11:44:00,11:44:00,M40-2,5,,,,34751.1
1759835,11:45:00,11:46:00,M30-2,6,,,,37569.9
1759835,11:47:00,11:47:00,M20-2,7,,,,39947.0
1759835,11:48:00,11:49:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759835,11:56:00,11:56:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759835,12:01:00,12:02:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759835,12:06:00,12:06:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759835,12:09:00,12:09:00,A30-1,12,Berryessa,,,107732.6
1759835,12:13:00,12:13:00,A40-1,13,Berryessa,,,123393.5
1759835,12:17:00,12:17:00,A50-1,14,Berryessa,,,136882.8
1759835,12:21:00,12:21:00,A60-1,15,Berryessa,,,152011.9
1759835,12:25:00,12:26:00,A70-1,16,Berryessa,,,167554.6
1759835,12:31:00,12:31:00,A80-1,18,Berryessa,,,187365.2
1759835,12:35:00,12:35:00,A90-1,19,Berryessa,,,204302.8
1759835,12:41:00,12:42:00,S20-1,20,Berryessa,,,228782.1
1759835,12:49:00,12:49:00,S40-1,21,Berryessa,,,265122.7
1759835,12:54:00,12:54:00,S50-1,22,Berryessa,,,281108.1
1759836,11:51:00,11:51:00,M90-2,0,,,,0.0
1759836,11:54:00,11:54:00,M80-2,1,,,,9283.2
1759836,11:56:00,11:57:00,M70-2,2,,,,15416.3
1759836,11:59:00,11:59:00,M60-2,3,,,,24162.8
1759836,12:01:00,12:02:00,M50-2,4,,,,28860.9
1759836,12:04:00,12:04:00,M40-2,5,,,,34751.1
1759836,12:05:00,12:06:00,M30-2,6,,,,37569.9
1759836,12:07:00,12:07:00,M20-2,7,,,,39947.0
1759836,12:08:00,12:09:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759836,12:16:00,12:16:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759836,12:21:00,12:22:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759836,12:26:00,12:26:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759836,12:29:00,12:29:00,A30-1,12,Berryessa,,,107732.6
1759836,12:33:00,12:33:00,A40-1,13,Berryessa,,,123393.5
1759836,12:37:00,12:37:00,A50-1,14,Berryessa,,,136882.8
1759836,12:41:00,12:41:00,A60-1,15,Berryessa,,,152011.9
1759836,12:45:00,12:46:00,A70-1,16,Berryessa,,,167554.6
1759836,12:51:00,12:51:00,A80-1,18,Berryessa,,,187365.2
1759836,12:55:00,12:55:00,A90-1,19,Berryessa,,,204302.8
1759836,13:01:00,13:02:00,S20-1,20,Berryessa,,,228782.1
1759836,13:09:00,13:09:00,S40-1,21,Berryessa,,,265122.7
1759836,13:14:00,13:14:00,S50-1,22,Berryessa,,,281108.1
1759837,12:11:00,12:11:00,M90-2,0,,,,0.0
1759837,12:14:00,12:14:00,M80-2,1,,,,9283.2
1759837,12:16:00,12:17:00,M70-2,2,,,,15416.3
1759837,12:19:00,12:19:00,M60-2,3,,,,24162.8
1759837,12:21:00,12:22:00,M50-2,4,,,,28860.9
1759837,12:24:00,12:24:00,M40-2,5,,,,34751.1
1759837,12:25:00,12:26:00,M30-2,6,,,,37569.9
1759837,12:27:00,12:27:00,M20-2,7,,,,39947.0
1759837,12:28:00,12:29:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759837,12:36:00,12:36:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759837,12:41:00,12:42:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759837,12:46:00,12:46:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759837,12:49:00,12:49:00,A30-1,12,Berryessa,,,107732.6
1759837,12:53:00,12:53:00,A40-1,13,Berryessa,,,123393.5
1759837,12:57:00,12:57:00,A50-1,14,Berryessa,,,136882.8
1759837,13:01:00,13:01:00,A60-1,15,Berryessa,,,152011.9
1759837,13:05:00,13:06:00,A70-1,16,Berryessa,,,167554.6
1759837,13:11:00,13:11:00,A80-1,18,Berryessa,,,187365.2
1759837,13:15:00,13:15:00,A90-1,19,Berryessa,,,204302.8
1759837,13:21:00,13:22:00,S20-1,20,Berryessa,,,228782.1
1759837,13:29:00,13:29:00,S40-1,21,Berryessa,,,265122.7
1759837,13:34:00,13:34:00,S50-1,22,Berryessa,,,281108.1
1759838,12:31:00,12:31:00,M90-2,0,,,,0.0
1759838,12:34:00,12:34:00,M80-2,1,,,,9283.2
1759838,12:36:00,12:37:00,M70-2,2,,,,15416.3
1759838,12:39:00,12:39:00,M60-2,3,,,,24162.8
1759838,12:41:00,12:42:00,M50-2,4,,,,28860.9
1759838,12:44:00,12:44:00,M40-2,5,,,,34751.1
1759838,12:45:00,12:46:00,M30-2,6,,,,37569.9
1759838,12:47:00,12:47:00,M20-2,7,,,,39947.0
1759838,12:48:00,12:49:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759838,12:56:00,12:56:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759838,13:01:00,13:02:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759838,13:06:00,13:06:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759838,13:09:00,13:09:00,A30-1,12,Berryessa,,,107732.6
1759838,13:13:00,13:13:00,A40-1,13,Berryessa,,,123393.5
1759838,13:17:00,13:17:00,A50-1,14,Berryessa,,,136882.8
1759838,13:21:00,13:21:00,A60-1,15,Berryessa,,,152011.9
1759838,13:25:00,13:26:00,A70-1,16,Berryessa,,,167554.6
1759838,13:31:00,13:31:00,A80-1,18,Berryessa,,,187365.2
1759838,13:35:00,13:35:00,A90-1,19,Berryessa,,,204302.8
1759838,13:41:00,13:42:00,S20-1,20,Berryessa,,,228782.1
1759838,13:49:00,13:49:00,S40-1,21,Berryessa,,,265122.7
1759838,13:54:00,13:54:00,S50-1,22,Berryessa,,,281108.1
1759839,12:51:00,12:51:00,M90-2,0,,,,0.0
1759839,12:54:00,12:54:00,M80-2,1,,,,9283.2
1759839,12:56:00,12:57:00,M70-2,2,,,,15416.3
1759839,12:59:00,12:59:00,M60-2,3,,,,24162.8
1759839,13:01:00,13:02:00,M50-2,4,,,,28860.9
1759839,13:04:00,13:04:00,M40-2,5,,,,34751.1
1759839,13:05:00,13:06:00,M30-2,6,,,,37569.9
1759839,13:07:00,13:07:00,M20-2,7,,,,39947.0
1759839,13:08:00,13:09:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759839,13:16:00,13:16:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759839,13:21:00,13:22:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759839,13:26:00,13:26:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759839,13:29:00,13:29:00,A30-1,12,Berryessa,,,107732.6
1759839,13:33:00,13:33:00,A40-1,13,Berryessa,,,123393.5
1759839,13:37:00,13:37:00,A50-1,14,Berryessa,,,136882.8
1759839,13:41:00,13:41:00,A60-1,15,Berryessa,,,152011.9
1759839,13:45:00,13:46:00,A70-1,16,Berryessa,,,167554.6
1759839,13:51:00,13:51:00,A80-1,18,Berryessa,,,187365.2
1759839,13:55:00,13:55:00,A90-1,19,Berryessa,,,204302.8
1759839,14:01:00,14:02:00,S20-1,20,Berryessa,,,228782.1
1759839,14:09:00,14:09:00,S40-1,21,Berryessa,,,265122.7
1759839,14:14:00,14:14:00,S50-1,22,Berryessa,,,281108.1
1759840,13:11:00,13:11:00,M90-2,0,,,,0.0
1759840,13:14:00,13:14:00,M80-2,1,,,,9283.2
1759840,13:16:00,13:17:00,M70-2,2,,,,15416.3
1759840,13:19:00,13:19:00,M60-2,3,,,,24162.8
1759840,13:21:00,13:22:00,M50-2,4,,,,28860.9
1759840,13:24:00,13:24:00,M40-2,5,,,,34751.1
1759840,13:25:00,13:26:00,M30-2,6,,,,37569.9
1759840,13:27:00,13:27:00,M20-2,7,,,,39947.0
1759840,13:28:00,13:29:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759840,13:36:00,13:36:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759840,13:41:00,13:42:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759840,13:46:00,13:46:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759840,13:49:00,13:49:00,A30-1,12,Berryessa,,,107732.6
1759840,13:53:00,13:53:00,A40-1,13,Berryessa,,,123393.5
1759840,13:57:00,13:57:00,A50-1,14,Berryessa,,,136882.8
1759840,14:01:00,14:01:00,A60-1,15,Berryessa,,,152011.9
1759840,14:05:00,14:06:00,A70-1,16,Berryessa,,,167554.6
1759840,14:11:00,14:11:00,A80-1,18,Berryessa,,,187365.2
1759840,14:15:00,14:15:00,A90-1,19,Berryessa,,,204302.8
1759840,14:21:00,14:22:00,S20-1,20,Berryessa,,,228782.1
1759840,14:29:00,14:29:00,S40-1,21,Berryessa,,,265122.7
1759840,14:34:00,14:34:00,S50-1,22,Berryessa,,,281108.1
1759841,13:31:00,13:31:00,M90-2,0,,,,0.0
1759841,13:34:00,13:34:00,M80-2,1,,,,9283.2
1759841,13:36:00,13:37:00,M70-2,2,,,,15416.3
1759841,13:39:00,13:39:00,M60-2,3,,,,24162.8
1759841,13:41:00,13:42:00,M50-2,4,,,,28860.9
1759841,13:44:00,13:44:00,M40-2,5,,,,34751.1
1759841,13:45:00,13:46:00,M30-2,6,,,,37569.9
1759841,13:47:00,13:47:00,M20-2,7,,,,39947.0
1759841,13:48:00,13:49:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759841,13:56:00,13:56:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759841,14:01:00,14:02:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759841,14:06:00,14:06:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759841,14:09:00,14:09:00,A30-1,12,Berryessa,,,107732.6
1759841,14:13:00,14:13:00,A40-1,13,Berryessa,,,123393.5
1759841,14:17:00,14:17:00,A50-1,14,Berryessa,,,136882.8
1759841,14:21:00,14:21:00,A60-1,15,Berryessa,,,152011.9
1759841,14:25:00,14:26:00,A70-1,16,Berryessa,,,167554.6
1759841,14:31:00,14:31:00,A80-1,18,Berryessa,,,187365.2
1759841,14:35:00,14:35:00,A90-1,19,Berryessa,,,204302.8
1759841,14:41:00,14:42:00,S20-1,20,Berryessa,,,228782.1
1759841,14:49:00,14:49:00,S40-1,21,Berryessa,,,265122.7
1759841,14:54:00,14:54:00,S50-1,22,Berryessa,,,281108.1
1759842,13:51:00,13:51:00,M90-2,0,,,,0.0
1759842,13:54:00,13:54:00,M80-2,1,,,,9283.2
1759842,13:56:00,13:57:00,M70-2,2,,,,15416.3
1759842,13:59:00,13:59:00,M60-2,3,,,,24162.8
1759842,14:01:00,14:02:00,M50-2,4,,,,28860.9
1759842,14:04:00,14:04:00,M40-2,5,,,,34751.1
1759842,14:05:00,14:06:00,M30-2,6,,,,37569.9
1759842,14:07:00,14:07:00,M20-2,7,,,,39947.0
1759842,14:08:00,14:09:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759842,14:16:00,14:16:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759842,14:21:00,14:22:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759842,14:26:00,14:26:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759842,14:29:00,14:29:00,A30-1,12,Berryessa,,,107732.6
1759842,14:33:00,14:33:00,A40-1,13,Berryessa,,,123393.5
1759842,14:37:00,14:37:00,A50-1,14,Berryessa,,,136882.8
1759842,14:41:00,14:41:00,A60-1,15,Berryessa,,,152011.9
1759842,14:45:00,14:46:00,A70-1,16,Berryessa,,,167554.6
1759842,14:51:00,14:51:00,A80-1,18,Berryessa,,,187365.2
1759842,14:55:00,14:55:00,A90-1,19,Berryessa,,,204302.8
1759842,15:01:00,15:02:00,S20-1,20,Berryessa,,,228782.1
1759842,15:09:00,15:09:00,S40-1,21,Berryessa,,,265122.7
1759842,15:14:00,15:14:00,S50-1,22,Berryessa,,,281108.1
1759843,14:11:00,14:11:00,M90-2,0,,,,0.0
1759843,14:14:00,14:14:00,M80-2,1,,,,9283.2
1759843,14:16:00,14:17:00,M70-2,2,,,,15416.3
1759843,14:19:00,14:19:00,M60-2,3,,,,24162.8
1759843,14:21:00,14:22:00,M50-2,4,,,,28860.9
1759843,14:24:00,14:24:00,M40-2,5,,,,34751.1
1759843,14:25:00,14:26:00,M30-2,6,,,,37569.9
1759843,14:27:00,14:27:00,M20-2,7,,,,39947.0
1759843,14:28:00,14:29:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759843,14:36:00,14:36:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759843,14:41:00,14:42:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759843,14:46:00,14:46:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759843,14:49:00,14:49:00,A30-1,12,Berryessa,,,107732.6
1759843,14:53:00,14:53:00,A40-1,13,Berryessa,,,123393.5
1759843,14:57:00,14:57:00,A50-1,14,Berryessa,,,136882.8
1759843,15:01:00,15:01:00,A60-1,15,Berryessa,,,152011.9
1759843,15:05:00,15:06:00,A70-1,16,Berryessa,,,167554.6
1759843,15:11:00,15:11:00,A80-1,18,Berryessa,,,187365.2
1759843,15:15:00,15:15:00,A90-1,19,Berryessa,,,204302.8
1759843,15:21:00,15:22:00,S20-1,20,Berryessa,,,228782.1
1759843,15:29:00,15:29:00,S40-1,21,Berryessa,,,265122.7
1759843,15:34:00,15:34:00,S50-1,22,Berryessa,,,281108.1
1759844,14:31:00,14:31:00,M90-2,0,,,,0.0
1759844,14:34:00,14:34:00,M80-2,1,,,,9283.2
1759844,14:36:00,14:37:00,M70-2,2,,,,15416.3
1759844,14:39:00,14:39:00,M60-2,3,,,,24162.8
1759844,14:41:00,14:42:00,M50-2,4,,,,28860.9
1759844,14:44:00,14:44:00,M40-2,5,,,,34751.1
1759844,14:45:00,14:46:00,M30-2,6,,,,37569.9
1759844,14:47:00,14:47:00,M20-2,7,,,,39947.0
1759844,14:48:00,14:49:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759844,14:56:00,14:56:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759844,15:01:00,15:02:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759844,15:06:00,15:06:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759844,15:09:00,15:09:00,A30-1,12,Berryessa,,,107732.6
1759844,15:13:00,15:13:00,A40-1,13,Berryessa,,,123393.5
1759844,15:17:00,15:17:00,A50-1,14,Berryessa,,,136882.8
1759844,15:21:00,15:21:00,A60-1,15,Berryessa,,,152011.9
1759844,15:25:00,15:26:00,A70-1,16,Berryessa,,,167554.6
1759844,15:31:00,15:31:00,A80-1,18,Berryessa,,,187365.2
1759844,15:35:00,15:35:00,A90-1,19,Berryessa,,,204302.8
1759844,15:41:00,15:42:00,S20-1,20,Berryessa,,,228782.1
1759844,15:49:00,15:49:00,S40-1,21,Berryessa,,,265122.7
1759844,15:54:00,15:54:00,S50-1,22,Berryessa,,,281108.1
1759845,14:51:00,14:51:00,M90-2,0,,,,0.0
1759845,14:54:00,14:54:00,M80-2,1,,,,9283.2
1759845,14:56:00,14:57:00,M70-2,2,,,,15416.3
1759845,14:59:00,14:59:00,M60-2,3,,,,24162.8
1759845,15:01:00,15:02:00,M50-2,4,,,,28860.9
1759845,15:04:00,15:04:00,M40-2,5,,,,34751.1
1759845,15:05:00,15:06:00,M30-2,6,,,,37569.9
1759845,15:07:00,15:07:00,M20-2,7,,,,39947.0
1759845,15:08:00,15:09:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759845,15:16:00,15:16:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759845,15:21:00,15:22:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759845,15:26:00,15:26:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759845,15:29:00,15:29:00,A30-1,12,Berryessa,,,107732.6
1759845,15:33:00,15:33:00,A40-1,13,Berryessa,,,123393.5
1759845,15:37:00,15:37:00,A50-1,14,Berryessa,,,136882.8
1759845,15:41:00,15:41:00,A60-1,15,Berryessa,,,152011.9
1759845,15:45:00,15:46:00,A70-1,16,Berryessa,,,167554.6
1759845,15:51:00,15:51:00,A80-1,18,Berryessa,,,187365.2
1759845,15:55:00,15:55:00,A90-1,19,Berryessa,,,204302.8
1759845,16:01:00,16:02:00,S20-1,20,Berryessa,,,228782.1
1759845,16:09:00,16:09:00,S40-1,21,Berryessa,,,265122.7
1759845,16:14:00,16:14:00,S50-1,22,Berryessa,,,281108.1
1759846,15:11:00,15:11:00,M90-2,0,,,,0.0
1759846,15:14:00,15:14:00,M80-2,1,,,,9283.2
1759846,15:16:00,15:17:00,M70-2,2,,,,15416.3
1759846,15:19:00,15:19:00,M60-2,3,,,,24162.8
1759846,15:21:00,15:22:00,M50-2,4,,,,28860.9
1759846,15:24:00,15:24:00,M40-2,5,,,,34751.1
1759846,15:25:00,15:26:00,M30-2,6,,,,37569.9
1759846,15:27:00,15:27:00,M20-2,7,,,,39947.0
1759846,15:28:00,15:29:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759846,15:36:00,15:36:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759846,15:41:00,15:42:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759846,15:46:00,15:46:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759846,15:49:00,15:49:00,A30-1,12,Berryessa,,,107732.6
1759846,15:53:00,15:53:00,A40-1,13,Berryessa,,,123393.5
1759846,15:57:00,15:57:00,A50-1,14,Berryessa,,,136882.8
1759846,16:01:00,16:01:00,A60-1,15,Berryessa,,,152011.9
1759846,16:05:00,16:06:00,A70-1,16,Berryessa,,,167554.6
1759846,16:11:00,16:11:00,A80-1,18,Berryessa,,,187365.2
1759846,16:15:00,16:15:00,A90-1,19,Berryessa,,,204302.8
1759846,16:21:00,16:22:00,S20-1,20,Berryessa,,,228782.1
1759846,16:29:00,16:29:00,S40-1,21,Berryessa,,,265122.7
1759846,16:34:00,16:34:00,S50-1,22,Berryessa,,,281108.1
1759847,15:31:00,15:31:00,M90-2,0,,,,0.0
1759847,15:34:00,15:34:00,M80-2,1,,,,9283.2
1759847,15:36:00,15:37:00,M70-2,2,,,,15416.3
1759847,15:39:00,15:39:00,M60-2,3,,,,24162.8
1759847,15:41:00,15:42:00,M50-2,4,,,,28860.9
1759847,15:44:00,15:44:00,M40-2,5,,,,34751.1
1759847,15:45:00,15:46:00,M30-2,6,,,,37569.9
1759847,15:47:00,15:47:00,M20-2,7,,,,39947.0
1759847,15:48:00,15:49:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759847,15:56:00,15:56:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759847,16:01:00,16:02:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759847,16:06:00,16:06:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759847,16:09:00,16:09:00,A30-1,12,Berryessa,,,107732.6
1759847,16:13:00,16:13:00,A40-1,13,Berryessa,,,123393.5
1759847,16:17:00,16:17:00,A50-1,14,Berryessa,,,136882.8
1759847,16:21:00,16:21:00,A60-1,15,Berryessa,,,152011.9
1759847,16:25:00,16:26:00,A70-1,16,Berryessa,,,167554.6
1759847,16:31:00,16:31:00,A80-1,18,Berryessa,,,187365.2
1759847,16:35:00,16:35:00,A90-1,19,Berryessa,,,204302.8
1759847,16:41:00,16:42:00,S20-1,20,Berryessa,,,228782.1
1759847,16:49:00,16:49:00,S40-1,21,Berryessa,,,265122.7
1759847,16:54:00,16:54:00,S50-1,22,Berryessa,,,281108.1
1759848,15:51:00,15:51:00,M90-2,0,,,,0.0
1759848,15:54:00,15:54:00,M80-2,1,,,,9283.2
1759848,15:56:00,15:57:00,M70-2,2,,,,15416.3
1759848,15:59:00,15:59:00,M60-2,3,,,,24162.8
1759848,16:01:00,16:02:00,M50-2,4,,,,28860.9
1759848,16:04:00,16:04:00,M40-2,5,,,,34751.1
1759848,16:05:00,16:06:00,M30-2,6,,,,37569.9
1759848,16:07:00,16:07:00,M20-2,7,,,,39947.0
1759848,16:08:00,16:09:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
1759848,16:16:00,16:16:00,M10-2,9,OAK Airport / Berryessa,,,72574.5
1759848,16:21:00,16:22:00,A10-1,10,OAK Airport / Berryessa,,,82145.6
1759848,16:26:00,16:26:00,A20-1,11,OAK Airport / Berryessa,,,96626.9
1759848,16:29:00,16:29:00,A30-1,12,Berryessa,,,107732.6
1759848,16:33:00,16:33:00,A40-1,13,Berryessa,,,123393.5
1759848,16:37:00,16:37:00,A50-1,14,Berryessa,,,136882.8
1759848,16:41:00,16:41:00,A60-1,15,Berryessa,,,152011.9
1759848,16:45:00,16:46:00,A70-1,16,Berryessa,,,167554.6
1759848,16:51:00,16:51:00,A80-1,18,Berryessa,,,187365.2
1759848,16:55:00,16:55:00,A90-1,19,Berryessa,,,204302.8
1759848,17:01:00,17:02:00,S20-1,20,Berryessa,,,228782.1
1759848,17:09:00,17:09:00,S40-1,21,Berryessa,,,265122.7
1759848,17:14:00,17:14:00,S50-1,22,Berryessa,,,281108.1
1759849,16:11:00,16:11:00,M90-2,0,,,,0.0
1759849,16:14:00,16:14:00,M80-2,1,,,,9283.2
1759849,16:16:00,16:17:00,M70-2,2,,,,15416.3
1759849,16:19:00,16:19:00,M60-2,3,,,,24162.8
1759849,16:21:00,16:22:00,M50-2,4,,,,28860.9
1759849,16:24:00,16:24:00,M40-2,5,,,,34751.1
1759849,16:25:00,16:26:00,M30-2,6,,,,37569.9
1759849,16:27:00,16:27:00,M20-2,7,,,,39947.0
1759849,16:28:00,16:29:00,M16-2,8,OAK Airport / Berryessa,,,41700.0
